Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Why do we have the concentrations powered to the coefficients in the equilibrium expression?,"<p>$$\ce{A -&gt; 2B} \qquad K_\mathrm{c} = \frac{[\ce{B}]^2}{[\ce{A}]}$$</p>

<ol>
<li><p>Why do we have a power that is the same as the coefficient?</p></li>
<li><p>Assuming $K_\mathrm{c} = 1$, shouldn't the quantities of the mixture be $2B = A$ (in other words, the amount of $\ce{A}$ in the mixture equals two times the amount of $\ce{B}$ in the mixture)!? So why do we have $[\ce{A}] = [\ce{B}]^2$ rather than $[\ce{A}]=2[\ce{B}]$?</p></li>
</ol>
",87873,26-12-2017 08:31,Why is the rate of a reaction proportional to the concentrations of reactants raised to their stoichiometric coefficients?,"<p>Consider a gaseous state elementary reaction $$\ce{aA(g) + bB(g)} \overset{k_\mathrm{f}}{\underset{k_{\mathrm{b}}}{\ce{&lt;=&gt;}}}\ce{ cC(g) + dD(g)}$$</p>

<p>I know that for this reaction, $$\Delta G = \Delta G^{\circ} + RT \ln \left( \frac{P_{\mathrm{C}}^c P_{\mathrm{D}}^d}{P_{\mathrm{A}}^a P_{\mathrm{B}}^b} \right) \tag1$$</p>

<p>Now, if $$K = \left( \frac{P_{\mathrm{C}}^c P_{\mathrm{D}}^d}{P_{\mathrm{A}}^a P_{\mathrm{B}}^b} \right) ,$$</p>

<p>then $\Delta G = \Delta G^{\circ} + RT \ln K$.</p>

<p>Now, how can we say that $$K = \frac{k_{\mathrm{b}}}{k_{\mathrm{f}}}$$ </p>

<p>and $r_\mathrm{f} = k_{\mathrm{f}} \cdot P_{\mathrm{A}}^a \cdot P_{\mathrm{B}}^b \,$  and $\, r_\mathrm{b} = k_{\mathrm{f}} \cdot P_{\mathrm{C}}^c \cdot P_{\mathrm{D}}^d$ 
$\,$where $r_{\mathrm{f}}$ and $r_{\mathrm{b}}$ are rates of forward and backward reaction as assumed in <a href=""https://chemistry.stackexchange.com/a/14839/31775"">this answer.</a></p>

<p>I want that to know that how can one prove rigorously that $r_\mathrm{f} = k_{\mathrm{f}} \cdot P_{\mathrm{A}}^a \cdot P_{\mathrm{B}}^b \,$  and $\, r_\mathrm{b} = k_{\mathrm{b}} \cdot P_{\mathrm{C}}^c \cdot P_{\mathrm{D}}^d$.</p>
",81019,08-08-2017 09:20
Chemical bonding,"<p>How do we compare the strength of permanent dipole permanent dipole (PDPD) interaction? Is it by bond polarity? 
Since H-X (where X is halogen) is polar, and for bond polarity (PDPD bond strength): HCl > HBr > HI, why is it that for boiling point: HCl &lt; HBr &lt; HI which is inversely proportional to bond strength?</p>
",87917,27-12-2017 04:36,Trend in the boiling point of the hydrogen halides,"<p>The boiling points of the hydrogen halides are as follows:</p>

<p>$$\begin{array}{cc}
\hline
\text{Species} &amp; \text{Boiling point / }\mathrm{^\circ C} \\
\hline
\ce{HCl} &amp; -85.1 \\
\ce{HBr} &amp; -67.1 \\
\ce{HI} &amp; -35.1 \\
\hline
\end{array}$$
<sup>(source: Greenwood &amp; Earnshaw, <em>Chemistry of the Elements</em> 2nd ed., p 813)</sup></p>

<p>My textbook writes that this is due to an increase in the number of electrons, which increases the van der Waals forces between molecules.</p>

<p>But the $\ce{HX}$ molecules are polar. Shouldn't the boiling point be determined instead by permanent dipole-dipole attractions instead? Since the dipole moment decreases going from $\ce{HCl}$ to $\ce{HI}$, the boiling points should actually decrease. Why isn't this the case?</p>
",43350,06-01-2016 09:10
Is lanthanum a lanthanoid?,"<p>Is lanthanum classified as lanthanoids? If yes, then can somebody explain in detail why La has 6s2 5d1 as its electron configuration and Ce has 6s2 4f1 5d1?</p>
",86360,25-11-2017 14:17,Why is lanthanum a lanthanide and actinium an actinide?,"<p>I do know that the lanthanides start with the element lanthanum, but why? Lanthanum doesn't even have an $f$ orbital, so why isn't it considered a transition metal? </p>

<p>It's the same way with actinium, which doesn't even have any electrons in its $5f$ orbital, why isn't it also a transition metal?</p>
",7406,17-12-2013 13:48
Order of Solubility,"<p>Why solubility of alkaline earth metals decreases down the group?</p>

<p>In my book, it is given that solubility of earth metals increases down the group</p>

<p>$$\ce{BeSO4 &gt; MgSO4 &gt; CaSO4 &gt; SrSO3 &gt; BaSO4}$$</p>

<p>I couldn't really understand how is this possible.</p>

<p>Can anybody explain?</p>
",86374,25-11-2017 17:40,Why does the solubility of Group II hydroxides increase and the solubility of sulphates decrease down the group?,"<p>I know that, solubility of alkaline earth metal hydroxides increases down the group and solubility of alkaline earth metal sulfates decreases down the group.</p>

<p>I wish to understand the reason for these trends.</p>
",13607,14-06-2014 11:39
Beryllium carbide formation,"<p>Why does beryllium form carbide of formula $\ce{Be2C}$ and not $\ce{BeC2}$ as the other elements of its group?
I am not able to understand the change in formula of beryllium carbide.</p>
",88103,31-12-2017 09:02,Why do different elements form different types of carbides?,"<p>What property of the elements make them form different types of carbides like:</p>

<p><span class=""math-container"">$\ce{Be}$</span> and <span class=""math-container"">$\ce{Al}$</span> - <span class=""math-container"">$\ce{Be2C}$</span> and <span class=""math-container"">$\ce{Al4C3}$</span> (Methanides) contains <span class=""math-container"">$\ce{C^4-}$</span> ion</p>

<p><span class=""math-container"">$\ce{Na}$</span> and <span class=""math-container"">$\ce{Ca}$</span> - <span class=""math-container"">$\ce{Na2C2}$</span> and <span class=""math-container"">$\ce{CaC2}$</span> (acetylides) contains <span class=""math-container"">$\ce{C2^{2-}}$</span> ion</p>

<p><span class=""math-container"">$\ce{Li}$</span> and <span class=""math-container"">$\ce{Mg}$</span> - <span class=""math-container"">$\ce{Li4C3}$</span> and <span class=""math-container"">$\ce{Mg2C3}$</span> (sesquicarbides) contains <span class=""math-container"">$\ce{C3^4-}$</span> ion.</p>

<p>Boron - <span class=""math-container"">$\ce{B4C}$</span> (covalent carbides)</p>

<p>Titanium and tungsten - <span class=""math-container"">$\ce{TiC}$</span> and <span class=""math-container"">$\ce{WC}$</span>  (interstitial carbides)</p>
",34099,17-07-2015 09:52
Suggest why melting point of sodium iodide is lower than the melting point of sodium bromide,"<p>I would assume this has something to do with bonding and perhaps density, but I haven't the faintest where I'd begin.</p>
",86376,25-11-2017 17:46,"Which has the highest melting point among NaF, NaCl, NaBr, NaI?","<p>I've been trying to understand why <span class=""math-container"">$\ce{NaF}$</span> has the highest melting point among all of the given solids. I thought it would be <span class=""math-container"">$\ce{NaI}$</span> as it will have the biggest molar mass among them which would mean it has the strongest intermolecular forces. Is it electronegativity difference or molar mass that you look at when analysing intermolecular forces? Am I missing something or misunderstanding something? Thank you very much.</p>
",82246,06-09-2017 09:47
Degree of hydrolysis,"<p>A book which I am reading has this topic on hydrolysis of salts.<br>
Suppose $\ce{NH4Cl}$ is dissolved in water. It is a salt of a strong acid and a weak base. $\ce{NH4+}$ ions being the conjugate acid of a weak base is strong and reacts with $\ce{H2O}$ to give $\ce{H+}$ thus making the solution acidic.
$$\ce{NH4+ + H2O &lt;=&gt; NH4OH + H+}$$
Now for calculating degree of hydrolysis $h$ it takes the initial concentration to be $C$. This means $C(1-h)$ of $\ce{NH4+}$ remains and $Ch$ each of $\ce{NH4OH}$ and  $\ce{H^+}$ is formed. Therefore, $K_h = \frac{Ch^2}{1-h}$. In the next step $1-h$ has been approximated as $1$. While calculating degree of dissociation of weak electrolyte we do a similar thing but that is because degree of dissociation is too small compared to 1 but here, I cannot understand how can degree of hydrolysis be very small compared to 1 when $\ce{NH4+}$ is a strong acid.</p>
",86425,26-11-2017 14:20,Why is ammonium a weak acid if ammonia is a weak base?,"<p>$\ce{NH3}$ is a weak base so I would have expected $\ce{NH4+}$ to be a strong acid. I can't find a good explanation anywhere and am very confused. Since only a small proportion of $\ce{NH3}$ molecules turn into $\ce{NH4+}$ molecules, I would have expected a large amount of $\ce{NH4+}$ molecules to become $\ce{NH3}$ molecules.</p>
",65297,28-12-2016 18:44
"Why does hot oil fry things, but hot water does not?","<p>When a slice of potato is dropped into hot oil, it gets fried but the same in hot water, gets ‘cooked’. What is it about oil that gives the slice of potato the crispy feature while water only makes it soft?</p>
",86497,28-11-2017 03:30,"Why does water boil vegetables, but oil does not?","<p>When we add vegetables to hot water (boiling), it boils the vegetables, but when we add vegetables to hot oil (boiling) it fries the vegetables. Why? </p>
",24025,22-01-2015 02:55
Dipolar moment between HI and HF,"<p>Which between $\ce{HI}$ and $\ce{HF}$ has a greater dipolar moment?
I think it is $\ce{HI}$ because the atomic radius of $\ce{I}$ is greater.</p>
",88304,04-01-2018 13:27,Does the dipole moment increase or decrease by increasing the bond length?,"<p>It is established the dipole moment is a result of multiplication of the magnitude of charges (Q) and the distance between them (r). What I understand is that when an electron and a proton get closer (bond length decreases), polarity decreases hence the dipole decreases. When they move further away from each other(bond length increases), the polarity increases and hence the dipole moment increases. However, in case of halides (H-X), let's take for example HF and HI, HF has a bigger dipole moment than HI, it is stated that the bond length of HF is smaller than HI. Why do I find this contradictory?
Can you help me with What I am missing here?</p>
",82884,19-09-2017 19:15
Stability comparison of 2-methylpropene and trans-but-2-ene,"<p>Actually, in a book I found that  2-methylpropene is more stable than trans-but-2-ene. But, my teacher and also I am convinced that trans-but-2-ene is more stable than 2-methylpropene. My reasoning is that 2-methylpropene is less stable due to the steric repulsion of the -CH3 on one sp2 hybridised carbon. Also, 2-methylpropene is more reactive for the electrophilic addition reactions involving carbocation intermediate as a 3° carbocation will form and in case of trans-but-2-ene, a 2° carbocation is formed. Please say if I am correct and if not, please explain the correct comparative analysis.</p>
",86559,29-11-2017 03:28,Why is 2-methylpropene less in energy than its alkene counterparts?,"<p>Other isomers include 1-butene, cis 2-butene, and trans 2-butene. Why would 2-methylpropene be less in energy if there is more steric hindrance?</p>
",27346,15-03-2015 01:50
Marker dissipates on White board paint,"<p>What causes white board markers to dissipate when writing on dry erase painted surfaces. It almost immediately start to pull together and seems as if it disappears </p>
",86967,07-12-2017 12:01,Why does permanent marker writing come off a white board when coated with white board marker?,"<p>Why is it that dry erase markers allow permanent markings to come off?</p>

<p>Here's a <a href=""http://www.youtube.com/watch?v=GD-MJ-nF55M"" rel=""noreferrer"">demonstration</a>.</p>
",4356,09-03-2013 20:17
"Why does 1,2-dimethylcyclohexane only possess three stereoisomers?","<blockquote>
  <p>Why does 1,2-dimethylcyclohexane in chair form have only three stereoisomers?</p>
</blockquote>

<p>I understand that the <em>trans</em> isomer doesn't possess plane of symmetry and thus it has two stereoisomers. But my book says that the <em>cis</em> isomer has does not have two  stereoisomers. Why is this so?</p>

<p><a href=""https://i.stack.imgur.com/AlM7f.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/AlM7f.png"" alt=""cis-1,2-dimethylcyclohexane""></a></p>

<p>The structure of <em>cis</em>-1,2-dimethylcyclohexane is shown above. Its mirror image is non-superimposable and cannot be obtained by rotation about single single bonds or by a ring flip. Can anyone explain?Thanks </p>
",88850,14-01-2018 13:58,"Is cis-1,2-dimethylcyclohexane a meso compound?","<p>I was watching a video lecture today on hydrocarbons and came across this. The instructor says that, as there is a plane of symmetry, <em>cis</em>-1,2-dimethylcyclohexane is a <em>meso</em>-compound:</p>

<p><a href=""https://i.stack.imgur.com/BEB15.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/BEB15.png"" alt=""Alleged mirror plane in cis-1,2-dimethylcyclohexane""></a></p>

<p>However, the cyclohexane ring is never planar as it adopts a chair conformation. I cannot find any plane of symmetry in chair form. Like this:</p>

<p><a href=""https://i.stack.imgur.com/MAabb.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/MAabb.png"" alt=""enter image description here""></a></p>

<p>Is the compound <em>meso</em> or not?</p>
",61107,17-10-2016 06:55
What are the percentages of isotopes?,"<p>The average atomic mass of a sample of an element  'X' is 16.2u. What are the percentages of isotopes $\ce{^16_8X}$(atomic number = 8, atomic mass = 16) and  $\ce{^18_8X}$(atomic number = 8, atomic mass = 18) in the sample?</p>
",86968,07-12-2017 12:36,What is the formula for finding the average atomic mass of an element based on the abundance of its isotopes?,"<p>In my class my teacher showed us how to find the average atomic mass of an element with a method, but he didn't really state a formula one could use. I came  up with a formula of my own, and from what I observed it works:
<span class=""math-container"">$$
\frac{i_1x + i_2y}{100} = A,
$$</span>
where <span class=""math-container"">$A$</span> is the atomic mass, 
<span class=""math-container"">$i_1$</span> is the first isotope's atomic weight, 
<span class=""math-container"">$i_2$</span> is the second isotope's atomic weight, 
<span class=""math-container"">$x$</span> and <span class=""math-container"">$y$</span> are the percentages of the isotopes, respectively,
and they add up to 100, i.e. <span class=""math-container"">$x+y = 100$</span>.</p>

<p>Therefore: <span class=""math-container"">$$
\frac{i_1x + i_2(100-x)}{100} = A
$$</span></p>

<p>I'm just wondering, is there an official formula, or is this method it? </p>
",9016,07-03-2014 22:04
Do atoms in a molecule actually keep rotating freely in case they have sigma bond?,"<p>While reading about cis-trans isomers I found the concept of free rotation of atoms.it says 2 atoms connected by sigma bond do not have trans sis isomer because of free rotation.while in case of pi bond free rotation is not possible. My question is : do we mean actual rotation of atoms in molecule when we say free rotation? Does the rotation happen spontaneously? What things are responsible for the rotation? Or is it just a concept to understand the concept of cis-trans isomers?</p>
",86987,07-12-2017 16:32,When can a molecule be considered freely rotating at room temperature?,"<p>This question sparked from a long discussion in chat about the nature of $\ce{H2O2}$ and whether that molecule can be considered to rotate around the $\ce{O-O}$ axis (and hence display axial chirality) or not.</p>

<p>Considering two rather clear cases:<br>
Ethane is considered to rotate freely around the $\ce{C-C}$ bond. The activation energy for rotation (equivalent to the energy difference between the staggered and eclipsed conformations) is given as $12.5\,\mathrm{\frac{kJ}{mol}}$.</p>

<p>Ethene on the other hand is considered to not freely rotate around the $\ce{C=C}$ bond. The energy difference between the planar and perpendicular conformations (the rotation barrier) is given at $250\,\mathrm{\frac{kJ}{mol}}$. (I am unsure of this value which I found on Yahoo answers. If I understand correctly, this should correspond with the excitation from $\unicode[Times]{x3C0}$ to $\unicode[Times]{x3C0}^*$ which I found elsewhere as $743\,\mathrm{\frac{kJ}{mol}}$.)</p>

<p>Somewhere between these two extreme cases must lie some kind of barrier around which rotation is severely hindered to entirely inhibited.</p>

<hr>

<p>Attempting to calculate this myself, I remembered the Boltzmann distribution: If two states differ in energy by $\Delta E$, their relative populations $F_1$ and $F_2$ can be calculated as follows:</p>

<p>$$\frac{F_2}{F_1} = \mathrm{e}^{-\frac{\Delta E}{k_{\mathrm{B}} T}}$$</p>

<p>($F_2$ being the higher energy state and $k_\mathrm{B}$ being the Boltzmann constant.)</p>

<p>If I calculate relative populations from the energy differences $12.5, 19, 25$ and $250\,\mathrm{\frac{kJ}{mol}}$ for ethane, butane, $\ce{H2O2}$ and ethene, respectively (which correspond to $0.13, 0.20, 0.26$ and $2.6\,\mathrm{\frac{eV}{particle}}$) I get the following results at $300\,\mathrm{K}$:</p>

<ul>
<li>Ethane: $6.55 \times 10^{-3}$</li>
<li>Butane: $4.79 \times 10^{-4}$</li>
<li>$\ce{H2O2}$: $4.29 \times 10^{-5}$</li>
<li>Ethene: $2.09 \times 10^{-44}$</li>
</ul>

<p>Or logarithmic (ln) values of:</p>

<ul>
<li>Ethane: $5.03$</li>
<li>Butane: $7.64$</li>
<li>$\ce{H2O2}$: $10.1$</li>
<li>Ethene: $101$</li>
</ul>

<p>Again, somewhere between butane and ethene must be a threshold-ish value, above which free rotation at $300\,\mathrm{K}$ cannot be considered, but what range are we looking at; similar to what energy difference does this correspond to?</p>

<p>Asked the other way round, if I have an energy barrier of $25\,\mathrm{\frac{kJ}{mol}}$, what would I need to put on into the equation to calculate the temperature above which free rotation can be assumed?</p>
",37794,23-09-2015 16:16
Why is formic acid more acidic than benzoic acid?,"<p><strong>Why is formic acid(pKa=3.751)  more acidic than benzoic acid(pKa=4.204)?</strong> </p>

<p>Here's what I understand:</p>

<p>1) Phenyl ring is electron withdrawing therefore it should decrease electron density on oxygen thus stabilizing the anion obtained after deprotonation. Considering this argument, benzoic acid should be more acidic than formic acid. </p>

<p>2) <a href=""https://i.stack.imgur.com/anAEj.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/anAEj.jpg"" alt=""enter image description here""></a></p>

<p>It looks like resonance of phenyl ring with carboxylate should destabilize the anion and therefore, formic acid should be a better acid. But the ""aromatic ring is so thermodynamically stable that the phenyl ring donating electrons to the carboxylate is not a major resonance structure"". </p>

<p>Considering the two above factors, benzoic acid should be stronger than formic acid. Then why it's not? </p>
",87053,08-12-2017 18:24,Comparing acidities of substituted and aromatic carboxylic acids,"<p>When comparing the acidities of carboxylic acids, we primarily see the electropositivity of the carboxylic acid carbons, i.e. we see how effectively the negative charge on the carboxylate ion is dispersed upon ionization. Electron withdrawing groups increase the acidity by stabilising the anion <em>via</em> electron withdrawal.  </p>

<p>Now consider the following two comparisons:-   </p>

<blockquote>
  <ol>
  <li>Formic acid ($\ce{HCOOH}$) and benzoic acid($\ce{C6H5COOH}$)  </li>
  <li>Benzoic acid and 3-chloropropanoic acid ($\ce{ClCH2CH2COOH}$)</li>
  </ol>
</blockquote>

<p>$$\begin{array}{c|c}
\hline
\text{Species} &amp; \mathrm{p}K_\mathrm{a} \\
\hline
\ce{HCOOH} &amp; 3.75\mathrm{-}3.77 \\
\ce{PhCOOH} &amp; 4.19 \\
\ce{ClCH2CH2COOH} &amp; 3.98 \\
\hline
\end{array}$$</p>

<p><a href=""http://www.zirchrom.com/organic.htm"" rel=""noreferrer"">(source)</a></p>

<p>My questions:</p>

<blockquote>
  <ol>
  <li><p>Why is 3-chloropropanoic acid less acidic than formic acid. The negative inductive effect of chlorine helps in dispersing the negative charge on the carboxylate ion. It is not conjugated and too far to exert positive mesomeric effect. Therefore, the negative inductive effect should increase the acidity by improving the stability of the conjugate base.</p></li>
  <li><p>Why is benzoic acid weaker than formic acid? Unless I am mistaken, in several other places, the phenylic moiety is treated as slightly electron withdrawing, as in case of alcohol acidity, acidity of hydrogens in base catalysed reactions etc. I am unable to understand the resonance here or any other factor, that might cause this anomaly.</p></li>
  </ol>
</blockquote>
",7591,01-01-2014 17:43
What does an equal sign mean in chemical equations?,"<p>I have been doing a bit of literature review, and have come across a few equations which use an equal sign (=) instead of an arrow, for example:</p>

<p>$$\ce{Fe^2+ + 1/2O2 = 2Fe^3+ + H2O}$$</p>

<p>What does the equal sign mean? Is the same as a single arrow $\ce{-&gt;}$ or the double arrow $\ce{&lt;=&gt;}$?</p>
",87086,09-12-2017 04:01,Arrows used in chemical reactions,"<p>A point was raised about arrows used in a chemical reaction. I think we can all agree that $\ce{-&gt;}$ arrow in the reaction</p>

<p>$$\ce{A + B -&gt; C} \tag{1}$$</p>

<p>means that the reaction goes in one direction. But what of</p>

<p>$$\ce{A + B &lt;-&gt; C} \tag{2}$$</p>

<p>$$\ce{A + B &lt;=&gt; C} \tag{3}$$</p>

<p>$$\ce{A + B &lt;--&gt; C} \tag{4}$$</p>

<p>$$\ce{A + B &lt;=&gt;&gt; C} \tag{5}$$</p>

<p>$$\ce{A + B &lt;&lt;=&gt; C} \tag{6}$$</p>

<p>Is there any IUPAC or American Chemical Society guideline about how double arrows are supposed to be used?</p>

<hr>

<h3>Examples of usage:</h3>

<blockquote>
  <p>(1) Used for example:<br>
  ""Removal of Triphenylphosphine Oxide by Precipitation with Zinc Chloride in Polar Solvents"",
  Donald C. Batesky, Matthew J. Goldfogel, and Daniel J. Weix,
  <a href=""http://pubs.acs.org/doi/abs/10.1021/acs.joc.7b00459?src=recsys"" rel=""noreferrer"">J. Org. Chem., 2017, 82 (19), pp 9931–9936</a></p>
  
  <p>""Cation Radical Accelerated Nucleophilic Aromatic Substitution via Organic Photoredox Catalysis"",
  Nicholas E. S. Tay and David A. Nicewicz*
  Department of Chemistry, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599-3290, United States
  <a href=""http://pubs.acs.org/doi/10.1021/jacs.7b10076"" rel=""noreferrer"">J. Am. Chem. Soc., 2017, 139 (45), pp 16100–16104</a></p>
  
  <p>(4) Used for example:<br>
  ""Cation Radical Accelerated Nucleophilic Aromatic Substitution via Organic Photoredox Catalysis"",
  Nicholas E. S. Tay and David A. Nicewicz*
  Department of Chemistry, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599-3290, United States
  <a href=""http://pubs.acs.org/doi/10.1021/jacs.7b10076"" rel=""noreferrer"">J. Am. Chem. Soc., 2017, 139 (45), pp 16100–16104</a></p>
</blockquote>

<hr>

<p><strong>Previous questions in <em>Chemistry</em>:</strong></p>

<p>In his answer user Chemgoat noted that this question had been asked before:</p>

<p><a href=""https://chemistry.stackexchange.com/questions/43212/what-are-the-correct-equilibrium-arrows"">What are the correct equilibrium arrows?</a></p>

<p>A comment on that question points to yet another</p>

<p><a href=""https://chemistry.stackexchange.com/questions/20127/what-is-the-difference-between-reaction-in-both-directions-and-equilibrium"">What is the difference between &quot;reaction in both directions&quot; and &quot;equilibrium&quot;?</a></p>
",86856,05-12-2017 04:55
Resonance in benzenylium cation,"<p>Why is this type of resonance not possible? My book says that the positive charge is localised, and resonance is not possible.</p>

<p><a href=""https://i.stack.imgur.com/AMEMM.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/AMEMM.png"" alt=""enter image description here""></a></p>

<p>But I have drawn the resonance structures (though you can note that the last resonance structure can be obtained directly without disturbing the positive charge). Are the other structures not possible? It not, why? </p>

<p>Aromacity is not disturbed as all the structures have cyclic resonance and follow Hückel's rule. Please explain.</p>
",87108,09-12-2017 11:28,Why are vinylic and arylic carbocations highly unstable?,"<p>I have checked the internet and read quite a few books, but I still am not able to understand why vinylic and arylic carbocations are highly unstable.</p>

<p>What I found while surfing the internet is: For arylic carbocation, the carbon bearing postive charge cannot participate in resonance with adjacent carbons because it's p orbital is perpendicular to the other orbitals. But, I didn't really understand what this means.</p>
",10509,07-05-2014 05:53
Reason for Optical Isomerism (at electronic level),"<p>I have been studying Optical Isomerism recently, and I have got one question, answer to which was not in the books that I have.</p>

<p>I have understood what the phenomenon is, and that, how one can determine whether the plane of polarised light is rotated, and how to tell from the structure whether the molecule will rotate the plane of polarised light or not.</p>

<p>However why does the phenomenon occur? If I go to the atomic level or the quantum mechanical level, it is surely a result of interaction of the polarised light with the electrons in the atomic orbitals and the molecular orbitals. Can anyone explain how this interaction occurs? That is, how is the plane of polarised light bent by the electron - photon interaction (if any)?</p>
",87235,11-12-2017 16:57,What is occuring on the quantum level when a molecule rotates plane polarized light?,"<p>What is occuring on the quantum level when a molecule rotates plane polarized light?</p>

<p>Also, why do enantiomers then rotate light in opposite directions? I would think that the electromagnetic waves would interact with the transient electric and magnetic fields within the molecule itself as it propagates and therefore the light changes direction as it passes through the molecule. However with this idea there seems to be a problem with the fact that all the molecules wouldn't be oriented in the same directions and thus scatter the light in all directions rather than a net rotation in one direction of the light. I am looking for an explanation using electromagnetism if it can be explained at that level or if it cannot, the quantum mechanical answer would be fine as well. </p>
",83990,11-10-2017 03:41
Is steric inhibition of resonance or steric inhibition of protonation dominant in o-toluidine?,"<p>I wish to know which effect out of steric inhibition of resonance (SIR) or steric inhibition of protonation (SIP) is dominant over the other when comparing basicities of o-toluidine and aniline:</p>

<p><a href=""https://i.stack.imgur.com/vR6o6.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/vR6o6.png"" alt=""o-toluidine""></a> <a href=""https://i.stack.imgur.com/Abu0O.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Abu0O.png"" alt=""aniline""></a></p>

<p><strong>Case 1</strong>, using only SIR effect<br>
We see that due the bulky methyl present on o-toluidine there is inhibition of resonance which increases the availability of nitrogen's lone pair. Hence, we can say o-toluidine is more basic than aniline (as nitrogen's lone pairs are in resonance with benzene).</p>

<p><strong>Case 2</strong>, using only SIP effect<br>
If we consider that methyl's bulkiness shields the lone pair of nitrogen from protonation in o-toluidine and no such inhibition or shielding happens in aniline, we can conclude that aniline is more basic than o-toluidine.</p>

<p>Both these cases are contradictory. Can anyone please resolve the discrepancy?</p>
",87461,16-12-2017 04:25,Ortho-effect in substituted aromatic acids and bases,"<p><img src=""https://i.stack.imgur.com/CQoPu.png"" width=""72"" alt=""2-methylaniline"">  <img src=""https://i.stack.imgur.com/j6qW6.png"" width=""83"" alt=""2-methylbenzoic acid""></p>

<p>When comparing <em>o,m,p</em>-toluidine basicities, the <em>ortho</em> effect is believed to explain why <em>o</em>-toluidine is weaker. But when comparing <em>o,m,p</em>-toluic acid basicities, the <em>ortho</em> effect is stated as a reason why <em>o</em>-toluic acid is stronger acid. I was told that the <em>ortho</em> effect is a phenomenon in which an <em>ortho-</em> group causes steric hindrance, forcing the $\ce{-COOH}$, $\ce{-NH2}$ or some other bulky group to move out of the plane, inhibiting resonance. Then, if the <em>ortho</em> effect inhibits resonance, why is <em>o</em>-toluic acid the strongest and <em>o</em>-toluidine the weakest?</p>

<p>Where am I going wrong in my understanding of the <em>ortho</em> effect?</p>
",7683,06-01-2014 12:41
Elements in the lanthanide and Actinide series,"<p>How many elements are there in lanthanide and Actinide series? My big doubt is does the 57th element Lanthanum and 89th element Actinium include in it? <a href=""https://i.stack.imgur.com/Q07Va.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Q07Va.jpg"" alt=""Click for the question I got""></a></p>

<p>In some periodic table the entire 57-71 is given outside the box but in some of them only 58-71 is given outside the box. </p>
",87464,16-12-2017 05:02,Why is lanthanum a lanthanide and actinium an actinide?,"<p>I do know that the lanthanides start with the element lanthanum, but why? Lanthanum doesn't even have an $f$ orbital, so why isn't it considered a transition metal? </p>

<p>It's the same way with actinium, which doesn't even have any electrons in its $5f$ orbital, why isn't it also a transition metal?</p>
",7406,17-12-2013 13:48
How does the hexaaquacopper (II) form?,"<p>So the hexaaquacopper (II) ion has an octahedral structure with 6 aqua ligands datively bonded to the central Cu2+ cation:</p>

<p><a href=""https://i.stack.imgur.com/gO2cP.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/gO2cP.gif"" alt=""A hexaaquacopper (II) ion""></a></p>

<p>My question is: how is this possible if the electronic configuration of the Cu2+ cation is [Ar]4s-0 3d-9. This only leaves one empty 4s orbital and 3 4p orbitals available for dative bonding which would suggest that a tetraaqua complex should form but this is not the case?</p>
",89708,29-01-2018 18:16,Why do copper (II) complexes contain so many valence electrons?,"<p>Consider tetraaminecopper (II) ion. $\ce{[Cu(NH3)4]^2+}$ or $\ce{[Cu(NH3)4(H2O)2]^2+}$.
The copper(II) ion has the electron configuration $\mathrm{[Ar]\ 3d^9}$. How do the 4 electron pairs from the ammonia ligands form the coordination bond with the copper ion, if the 3d subshell is almost entirely occupied?</p>
",24873,10-02-2015 01:54
Why is the chemical formula for ethanoic acid CH3COOH and not C2H4O2?,"<p>Why does the hydrogen ion move to the front of the formula and not to the subscript of the H already in the formula?</p>
",68361,13-02-2017 02:35,Which one is the best notation for sodium acetate,"<p>I have seen two different notations for <strong>sodium acetate</strong>. The first one is:</p>

<p>$$\text{NaCH}_3\text{COO}$$</p>

<p>The second one is:</p>

<p>$$\text{CH}_3\text{COONa}$$</p>

<p>Now I'm confused, which one is the best to use?</p>
",33135,20-06-2015 12:00
Dimethylethylamine or Ethyldimethylamine?,"<p>I thought that Organic Naming was based on alphabetical for alkyl branches, so I thought it was ethyldimethylamine, however google results show me Dimethylethylamine. So which one is right? And is this an IUPAC rule?</p>
",126863,21-01-2020 23:42,Alphabetical order in nomenclature,"<p>Shouldn't 4-isopropyl-2-cyclohexyl-3,5-dimethylheptane be written as 2-cyclohexyl-3,5-dimethyl-4-isopropylheptane, by following alphabetical order?</p>

<p>Or maybe you don't look at the cyclo or the di prefix when you look for alphabetical order.</p>
",46657,21-02-2016 06:37
