Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Why is it not always light?,"<p>Hopefully this is not a silly question, but I was wondering why earth is not always in the light (and any other planet for that matter). I mean, we have billions of stars just in our galaxy that all give off light from all directions. That light has obviously reached is as we can see them shimmering in the night sky. </p>

<p>With that in mind, what has happened to the light from the stars? Has it weakened somehow? (didn't think that was possible) Surely if we are being hit with light from all directions, it makes sense that we should always be illuminated. So what's going on here? </p>
",22356,27-08-2017 23:17,"What exactly is the ""paradox"" in Olber's Paradox?","<p>To the extent of my understanding, Olber’s paradox states that if the universe was static and homogeneous, we should see a star at every point in the night sky and therefore the night sky should be equally as bright as day.</p>

<p>However, since the night sky is dark and non-uniform, it can be said that the universe is <em>not</em> static and <em>not</em> homogeneous. However, if this was already known, what exactly is the “paradox”? Why isn’t it called Olber’s Observation or something else?</p>
",21843,28-07-2017 04:52
I too saw a star like object moving across the sky it appeared to be a star moving!,"<p>I too saw a star like object moving across the sky from Bournemouth towards say Parkstone, it appeared to be a star moving for quite a long time until it disappeared from my view!
I have seen this the last two nights and so have my family, it's not the Space Station as I see this regularly as my Star Walk app, you can add in when you know what the object is! But unless I know the name of this object I can't track it on my app, does anyone know what it could Be?
It is not a plane as far too high like a star moving but fast across the sky? This was timed 22:10 on Sunday August 28th 2017</p>
",22376,28-08-2017 21:41,Unknown moving objects,"<p>Last night, I used my new Sony WX500 camera to get long exposure pictures of the sky from my backyard.  I used the ""Heavens Above"" app to find out when satellite flares would happen and I even got a great picture of the ISS passing overhead at roughly -2mag.  I was able to identify many flares that I had gotten pictures of when reviewing the pictures today.  However, this is where it gets odd.  </p>

<p>Some moving ""things"" didn't match what was supposed to show according to the app.  Some were accidentally caught in the pictures I took, and I'm sure there aren't any flares that the app showed me.  </p>

<p>What could they be?  Shooting stars?  Forgotten or broken satellites?</p>
",14406,03-04-2016 12:25
Blinking Star-Like object in the sky? What could it be?,"<p>I was out camping with my family at Crater Lake in Oregon. And I was looking up at the stars for a little while when I noticed a star-like object blink, then disappear. I thought I might have been going crazy for a second because I was watching the sky for a while, but then I noticed it blink again but in a different spot, further down. I was watching for a bit and a few seconds later, it let off another bright blink for about a second in a different spot again, and then disappeared. </p>

<p>It did this for about a solid 5 minutes before completely vanishing and never blinking again in the middle of the sky. I realised this blinking was going in a downward zig-zag pattern, there was no way it was a plane, and no way it was a satellite. I showed my family and they saw it too when it was happening, so it wasn't just me. </p>

<p>The object was almost exactly the same brightness as all the other stars but maybe a bit more bright. I have no idea what to think of this, and the object was as big as all the other stars too, I found it weird though that it lit up, then disappeared for a few seconds to just reappear in a different spot kinda far away over and over again.</p>
",22482,03-09-2017 09:52,"Star like light moving in the sky, what could it be?","<p>I was camping this weekend away from the city, so my friends and I decided to spend one of the nights watching the sky, since it's impossible to see anything around where we live. After a little while, of staring up, I saw what looked like a star moving. It moved fast, but not a long distance, and various directions and back. It was about the same size of the other stars near by. It was not as bright as other stars though. I stopped looking up for a little bit, to make sure my eyes were seeing things correctly. But then I looked up again I continued to see the light moving. I thought I was going crazy, so I pointed it out to my friend. It took him a little while, but after a few minutes he also saw it. His girlfriend also saw it a few minutes later. My friend brought up something about satellite reflections and other theories, but we have no idea what we saw.</p>

<p>So what could it be?</p>
",11634,25-08-2015 00:56
"Does space not make sound, or can we just not hear it?","<p>This is a question regarding sound waves and space.</p>

<p>I know that sound waves must travel through a medium ""air"", enter our brains, and then we can decipher what exactly the sound is.</p>

<p>But in space, there is no air, and so does that mean that <strong>no sound waves are being produced</strong>, or that <strong>there are waves, but we cannot hear them because they never reach us</strong></p>

<p>And how can we tell? We cannot ""hear"" space, so who says its because theres no air, rather then just because ""its not being produced in the first place?""</p>
",22618,11-09-2017 02:17,Are there any sounds in space?,"<p>Is our universe noisy or silent? Can people hear them? When astronauts are out of the Earth and near an explosion, can they hear its noise. </p>
",17838,08-08-2016 01:44
Can we actually predict an asteroid impact?,"<p>I have been seeing all these ""hoaxes"" on the internet about Planet X and how it would destroy Earth, on September 23rd 2017. It didn't happen.</p>

<p>I started to wonder if it's possible - with our current technology - to map the path of an asteroid with calculations of how an asteroid will pass near or collide with Earth. <a href=""https://en.wikipedia.org/wiki/(89959)_2002_NT7"" rel=""nofollow noreferrer"">I've heard one is going to ""safely"" pass Earth on January 13th 2019.</a></p>
",22838,24-09-2017 21:45,How is the path of an asteroid calculated?,"<p>How do scientists and astronomers recognize the perfect path or orbit (if it's orbiting an object) of an asteroid or a comet?</p>
",8450,04-01-2015 07:21
Is it relevant to ask the limits of space?,"<p>Yesterday I watched ""The Orville"" episode 4 and there was interesting moment where a kid and old man saw the space for the first time.</p>

<blockquote>
  <p>Kid: What is this?</p>
  
  <p>Capitan: Kid, that is space.</p>
  
  <p>Old man: I used to imagine how it would be. It was nothing like this.
  How far does it extend?</p>
  
  <p>Kelly: No one knows. Probably to infinity.</p>
</blockquote>

<p>In real life we also occasionally ask ourselves if space is finite. And I think it's not a relevant question. We tend to adjust everything to Earth standars where everything is limited and finite. It's very hard for us to accept that something can be infinite, that we even think universe is inside of something and has a material ""shell"" or a wall. But even if there was wall it should be infinite. So in reality our ""wall"" is probably empty space or hard vacuum or infinite universes that we will never see because they are infinitely far away, well maybe most of them. </p>

<p>So it's that simple to accept that space is infinite, that we should not even ask that question, since it's so irrelevant and space can only be infinite.</p>

<p>Sorry for my english and the question, since you probably know this and much more, I just wanted to write something.</p>
",23032,07-10-2017 20:16,How can the universe be infinite?,"<p>I've heard from renowned astrophysicists that we don't yet know whether or not the Universe is infinite. How is that possible regarding the big bang theory is accepted (as they all do)? Are they referring to the existence of other Universes when they say it could be infinite, or what?</p>
",2241,23-04-2014 01:50
Maximum distance light can travel?,"<p>If we assume that there is nothing except the sun in the universe then how far the light can travel ??</p>
",23034,08-10-2017 09:13,What happens to the 99.9 % of the sun-rays that do not fall on any planets or any other celestial body?,"<p>I assume that about 99.9% of the sun-rays that do not fall on any planet or any other celestial body keep on traveling farther and farther unto infinity. Apparently such rays get lost. Keeping in mind the colossal energy Sun has produced since 4.5 billion years I am somehow reluctant to  reconcile myself to the idea that Nature would have allowed wastage of so much energy produced by the Sun. Nonetheless I want to get enlightened whether it got really lost or got utilized. If it got utilized I want to know how it may have got utilized at all and whether any sustainable evidence is available in support of any such finding?  </p>
",17990,20-08-2016 14:28
Galactic revolutions relative to the age of the universe,"<p>If the universe is only 40 to 50 galactic revolutions old, how has it acquired its present state so ""quickly"" relative to this time scale?</p>
",23040,09-10-2017 02:41,Age of the universe,"<p>A Galactic year is estimated to be around 250 million ""terrestrial"" years. That means there will be about 4 rotations per billion years. And age of the universe is estimated to be near 13.8 billion ""terrestrial"" years. It looks improbable to think that our galaxy has rotated 50 times since the beginning of time. Could someone explain this please?</p>
",1822,23-02-2014 13:50
Singularity in Black holes?,"<p>What is a singularity (black holes)?  What happens to time and space at that point? What does it leads to? </p>
",23052,09-10-2017 13:25,What is a singularity? What is at the center of a black hole? Specifically regarding space-time,"<p>So because I can only really think of space-time in 2-dimensions like a sheet of something, my assumptions might be wrong to begin with. I was watching a YouTube video on black-holes and there was a quip regarding black holes and their warping of space time, to the point where the narrator said something along the lines of <em>“there is nothing at the center of the black hole but gravity has warped space time so much that it's this ’pinhole’ like affect that causes the blackhole behavior”</em>.</p>

<p>My questions are:</p>

<ol>
<li>When a star dies and collapses into a black hole, what is at its center? The star's mass compacted into the size of the plank length, or something similarly small? <strong>Is there really nothing at the center of a black hole? Surely, the core collapsed into something really small right?</strong></li>
<li>What is meant by singularity? Is it just the warping of space-time that makes it this way?</li>
</ol>
",2240,23-04-2014 01:10
Circular velocity in axisymmetrici potential,"<p>If a matter distribution is spherically symmetric, the circular velocity is straightforwardly related to the mass via:</p>

<p>$v_{circ} = \sqrt{GM/r}$</p>

<p>In an axisymmetric potential, on the other hand hand, we have</p>

<p>$v_{circ}(R) = \sqrt{R\frac{d\Phi}{dR}}\neq \sqrt{GM/r}$</p>

<p>with $\Phi$ the gravitational potential.</p>

<p>What I don't quite understand is the following: the potential of the Milky Way is not spherical. How is the measured velocity then reliably related to a mass?</p>
",23219,19-10-2017 07:16,Galaxy rotation curve and dark matter,"<p>I am reading ""The Essential Cosmic Perspective"" by Jeffrey O. Bennett, Megan O. Donahue, Nicholas Schneider, Mark Voit.
In Chapter 14, it is stated that an evidence of the presence of dark matter in our galaxy is that the rotational curve does not match that obtained from calculation.
In the calculation, the following formula is used
$$M_r=\frac{rv^2}{G}$$
where $M_r$ is the mass enclosed inside a radius $r$ from the galactic center.</p>

<p>My understanding is that the above equation is a result of the shell theorem. But we know that shell theorem applies to spherically symmetric mass distribution only, and most galaxies are disks. So why can we still do this?</p>
",8760,03-02-2015 12:55
How do you convert an observed magnitude to a flux?,"<p>For a series of supernovae I have the observed magnitude and I want to convert these values to flux.</p>

<p>I understand that I need to apply:</p>

<p><span class=""math-container"">$m - M_r = -2.5\log_{10} \frac{F}{F_r}$</span></p>

<p>where <span class=""math-container"">$M_r$</span> is a 'reference magnitude' with corresponding known 'reference flux'.</p>

<p>What exactly should I use as my reference values?</p>
",23346,29-10-2017 16:40,Relationship between absolute magnitude of a star and its luminosity?,"<ul>
<li>Why does this relationship involves the absolute magnitude of the sun and its luminosity?</li>
<li>How to derive an expression relating the absolute magnitude of a star to its luminosity?</li>
</ul>

<p>So according to the magnitude equation, $$m - M = 2.5\log\left(\frac{d^2}{d_0^2}\right)$$ 
$$\Rightarrow M = m - 2.5\log\left(\frac{d^2}{d_0^2}\right)\ \ (eq1)$$</p>

<p>and Luminosity is $$L = 4\pi(d^2) \times f$$<br>
 $$\Rightarrow d^2 = \frac{L}{4\pi \times f}\ \ (eq2)$$</p>

<p>Plugging eq2 to eq1 would have seem reasonable, but how is absolute magnitude of the sun and its luminosity used?</p>
",13709,12-02-2016 15:50
"Maximum disturbance to space time of gravitational waves, and will this affect humans?","<p>Do we have a theory that can tell us how much change gravitational waves can make to space time. If it is infinite then I think any time we can see biggest change in space time and how much could it affect to humans?</p>
",23355,30-10-2017 05:46,How large could gravitational waves get and what effect could they have on us?,"<p>The waves detected by LIGO were basically subatomic distortions of space-time. Could there be much greater distortions closer to a source. Would they become perceptible to a human in any way and what would it do to us?</p>
",15026,29-05-2016 11:10
How big can a rocky planet get?,"<p>If I get the numbers right, at about 17 Jupiter masses a mainly gaseous planet would ignite into some type of star. What about rocky planets? Is there a theoretical limit to their size, so that they can grow up to size x? (I'm imagining a ""liquid"" planet would congeal into rock after certain gravity value, and would somehow fit into the ""rocky class"" as well).</p>
",23396,04-11-2017 13:38,Is there an upper limit to the mass of terrestrial planets?,"<p>The exoplanet <a href=""https://en.wikipedia.org/wiki/Kepler-10c"" rel=""nofollow"">Kepler-10c</a> has a mass between 15 and 19 times the mass of the Earth (making it comparable in mass to Neptune), and yet is thought to have a density of about 7g/cm<sup>3</sup> and to be a terrestrial planet, with a substantial proportion of ""hot ice"" </p>

<p>Is there an upper limit to the mass of terrestrial planets, or can rocky planets form that are larger than Kepler-10c?</p>

<p>This, older, article in Universe Today suggests that <a href=""http://www.universetoday.com/13757/how-big-do-planets-get/"" rel=""nofollow"">terrestrial planets can't form more than 5-10 Earth Masses</a>, substantially smaller than Kepler 10c.</p>
",12558,19-11-2015 19:43
How to to compute the expected number of collisions between stars when Milkyway and Andromeda merged?,"<p>Can some one tell me how you can roughly estimate the number of collisions when Milkyway and Andromeda merged with each other. I know it is somehow related to the mean free path of the star. But couldn't figure out how to do it exactly.</p>
",23870,07-12-2017 16:43,What are the chances of a star colliding with another during a galactic collision?,"<p>My specific example for the question is the future collision of the galaxies Milky Way (our own galaxy) and Andromeda in a couple billion years. The star in question is obviously the sun in this case. I want to know the chances of a collision with another star and if it's significant or not. </p>
",22545,06-09-2017 21:22
Would there be any difference for our solarsystem to be not in the Milky Way?,"<p>Guessing, the solar system would be taken out of our galaxy of any reason, would there be any difference to the live on earth or even to the mechanics in within our solar system?</p>
",24004,16-12-2017 18:55,Do we get any benefit from being in a galaxy?,"<p>If our solar system were to somehow be created outside of a galaxy as a single star in the vast nothingness between galaxies, would life on Earth change any?</p>

<p>Does being a member of a galaxy actually provide some kind of benefit to our solar system or the creation/sustaining of life?</p>
",7735,21-10-2014 14:12
What is the name of a device for detecting moving objects?,"<p>A while ago I saw a report on TV, where an astronomer described a device that was used for detecting movement of stellar objects (mainly asteroids, I think) before the age of computers. In order to detect such a movement, two photos of the region of interest were made, through a telescope, with a certain delay between these photos. </p>

<p>Afterwards, the photos have been placed into that device. The device had some sort of ""peephole"" through which one could see one of the photos, and some sort of lever/switch to quickly toggle between the photos - either by flipping them, or by tilting a mirror to show either of the photos. </p>

<p>Objects that had moved between the photos (relative to the other, ""fixed"" objects) could thus quickly and easily be identified with the naked eye, because they appeared as dots jumping forth and back when toggling between the photos.</p>

<p>Does anybody know the name of this device, or a more detailed technical description?</p>
",24050,19-12-2017 01:36,Who invented the blink comparator?,"<p>The Wikipedia page for the <a href=""http://en.wikipedia.org/wiki/Blink_comparator"" rel=""nofollow"">blink comparator</a> fails to mention who invented it. Many other pages extol the importance of the device, but we cannot find any mention of an inventor.</p>

<p>Wikipedia does mention that Ben Mayer invented the The Projection Blink Comparator (PROBLICOM), which is a low-cost improvement on the blink comparator. However, he did not invent the original device.</p>
",11242,10-07-2015 21:59
How big is the Andromeda galaxy in the night sky?,"<p>If divide the distance to the sun by its diameter, I get the number <strong>107.517</strong><br>
Likewise, if divide the distance to the moon by its diameter, I get the number <strong>110.650</strong></p>

<p>Both numbers are quite similar which means both objects look roughly the same size in the sky.</p>

<p>Now, I'll do the same calculation for the Andromeda galaxy.<br>
Distance: 2,537,000 light years<br>
Diameter: 220,000 light years</p>

<p>Quotient: <strong>11.531</strong></p>

<p>I get a number that's roughly 1/10th that of the moon.<br>
This means that Andromeda should look almost 10 times bigger than the moon or the sun.</p>

<p>Is this calculation correct?<br>
Does the Andromeda galaxy really look 10 times bigger than the moon in the night sky?</p>

<p>If it looks so big, why is it so difficult to see with the naked eye?</p>
",24184,26-12-2017 09:41,Apparent size of M31,"<p>I am trying to understand something I read on wikipedia about M31.</p>

<p>Wikipedia says that M31 appears more than six times as wide as the full Moon.</p>

<p>But I remember that when I watched it naked eye it seamed a lot smaller, even considering that I was able to see only the central region. For this reason I also used the software Stellarium to check it and setting the same magnification for the two objects (see pictures), the wikipedia information still seems wrong ... or most likely I am wrong!</p>

<p>Where is that I fail? </p>

<p>""At an apparent magnitude of 3.4, the Andromeda Galaxy is one of the brightest Messier objects,[15] making it visible to the naked eye on moonless nights even when viewed from areas with moderate light pollution. Although <strong>it appears more than six times as wide as the full Moon</strong> when photographed through a larger telescope, only the brighter central region is visible to the naked eye or when viewed using binoculars or a small telescope""</p>

<p><img src=""https://4coloring.files.wordpress.com/2013/11/m31.jpg"" alt=""M31""></p>

<p><img src=""https://4coloring.files.wordpress.com/2013/11/moon.jpg"" alt=""Moon""></p>
",1025,27-11-2013 10:41
Why does the moon not leave its orbit around the earth due to the gravitational force from the sun?,"<p>See additional information below added after the answer to the question.</p>

<p>When the moon is between the earth and the sun, the gravitational force on the moon from the sun is greater than the gravitational force from the earth, hence the moon should continue its path towards the sun instead of staying in its orbit around the earth.</p>

<p>When the moon is at 90 degrees to the earth relative to the sun, the moon is moving almost directly towards the sun and then the gravitational force on the moon from the sun is roughly double the gravitational force from the earth, hence there is nothing to stop the moon's trajectory towards the sun and it should continue towards the sun away from the earth. What makes the moon ""turn"" back towards the earth and away from the sun at the point where it is right between the earth and the sun when at this point right when it turns, the gravitational force from the sun is roughly double the gravitational force from the earth?</p>

<p>I am aware of the movement of the sun and also of the fact that the moon is moving on a different plane to that of the earth and I don't think that can explain my question above.</p>

<p>Thank you for your time, I would like to understand this situation.</p>

<hr>

<p>Additional information:</p>

<p>The answer does not address the question, let me explain. Although it is true that the moon orbits the sun as described in the answer, this does not explain why the sun does not pull the moon out of its orbit around the earth.</p>

<p>For an object to change direction a net force has to be applied to it according to Newtons laws. a=F/m applied to the moon from the point in its orbit where the moon gets closer to the sun than the earth is to the sun, shows a force vector on the moon towards the sun applying twice the force as another force vector on the moon towards the earth. This results in a combined net force vector on the moon pointing away from the earth and this net force vector will progressively point further away from the earth and more towards the sun as the moon moves closer to the sun and therefore should pull the moon out of its orbit around the earth and pull it towards the sun.</p>

<p>Newtons laws must be true on the three separate objects; the sun, the earth and the moon in the example above.</p>

<p>I have a Master of Science in Engineering and know my physics. I have some friends who are convinced they can prove that the earth is actually flat and that a search on ""flat earth"" will prove it, and they have asked me the question in this thread to prove to me that the heliocentric model is not true. I took up the challenge, however when looking at this simple example I have not been able to find an answer that is in accordance with normal physical laws. </p>

<p>I hope somebody can come up with an explanation that is in accordance with physical laws.</p>
",24243,29-12-2017 20:12,Why doesn't the sun pull the moon away from earth?,"<p>If the suns gravitational pull is strong enough to hold much larger masses in place (all the planets) and at much greater distances (all planets further away from the sun then earth) why does it not pull the moon away from earth?</p>
",10946,08-06-2015 17:19
"Finding a location geographically of a celestial object, in this case the moon at one of its quarters","<p>Years ago it was mentioned to me the New Yorker magazine had a Young Moon “contest”; who could find the youngest moon; the thinnest crescent after a new moon. I knew enough to know that I would have to know exactly when the new moon occurred and more importantly where. The Thin Crescent wouldn’t be too hard as it would follow closely the sun. Still, not knowing where the new moon happened meant that I could see anything from nothing to a one day old moon. I knew the moon traversed about 13 degrees of arc a day in so doing about 7% Of its disc was illuminated so my chance of seeing a very thin crescent depended on the new moon happening to the east of me by some 6 to 12 hours, as the “record” was something in the realm of 9hours.</p>

<p>So the question arose in me “Where on the globe would an observer see any of the quarterly phases exactly over their meridian?” This question led to almanacs that used hours, minutes, seconds and hundredths of seconds of measurements, all starting from the celestial spheres Greenwich or zero longitude, the Vernal Equinox, that semi-fixed(a 26,000 year cycle) starting place for celestial longitude. My question is, how can I find and use that “exact” beginning zero “longitude?</p>

<p>I am being hobbled here by being forced to use the very nomenclature I don’t understand. I mean I understand it, it’s simple enough, I just don’t know where to start. How do I find right ascension 18h23m52.34s on the celestial sphere? Is there a bright star at the vernal equinox that is used to fix that spot in the sky?</p>

<p>I begin to think I’m communicating with a machine that can’t extrapolate...no matter, as long as I get an education. Ok then here’s a question: how can I find right ascention(ra)18h 23m 52s standing out in the desert some night? I don’t need declination as the object is large and I’ll know it when I see it. </p>
",24251,30-12-2017 04:32,Calculation of Horizontal Coordinates,"<p>Given a fixed coordinate location on Earth (i.e. a latitude and longitude), and a fixed equatorial coordinate location of a particular astronomical object in the sky (i.e. right ascension and declination), how can I calculate the horizontal coordinates as a function of date and time on Earth?</p>
",2507,21-05-2014 19:01
Star revolving a star,"<p>Are there any star system(planet system) where a star revolves around a star? Is it theoretically possible?</p>
",24351,04-01-2018 12:06,How are binary star systems created?,"<p>I don't know how common it is for a system to have two stars (or perhaps even more) but how do they arise? Is that due to the stellar accretion disc, or the composition of the stellar nebula? 
Or are most of them created by a collision of stars?</p>
",20433,17-03-2017 18:42
Is it fruitful to search for a correlation between rates of in-falling matter in black holes and the expansion rate of our universe?,"<p>To my understanding, white holes are hypothetical objects that are time-reversed black holes; black holes gravitationally ""suck in"" matter whereas white holes ""spit"" matter back out. As such, I think it's a nice idea that the Big Bang could be the ""spitting of matter"" via a white hole (assuming such an object exists). </p>

<p>This got me wondering how one could experimentally test for such an object. Since the expansion rate of the universe is increasing, could one possible explanation be that a white hole is continually ""spitting out"" matter such that an increase of flux of in-falling matter/space could be observed as an increasing rate of expansion of out-pouring matter/space? While I don't know of a way to detect this, I was wondering whether the following idea was fruitful or not. </p>

<p>Given that a supermassive black hole is believed to be at the center of every galaxy, given that most galaxies (sans Andromeda) are receding away at a speed proportional to their distance relative to us observers, and given that the spatial distribution of matter in our universe is isotropic and homogeneous, could one build a simulation of such a concept? To emulate isotropy and homogeneity, one could use a random number generator corresponding to a uniform distribution to place ""galaxies"" along a grid; accounting for gravitational forces, one can simulate the time-evolution of these galaxies and compare rates of in-falling matter to find a correlation between the rate of in-falling matter and the expansion rate of the universe (likely as a function of time-elapsed, and age and size per black hole). While the simulation does not definitely prove anything, providing a correlation could be interesting in my opinion.</p>

<p>Is this a stupid idea, or is there a potential to build upon this idea? If it is not fruitful, I am curious as to why.</p>
",24508,13-01-2018 03:36,Does a White hole lies behind a Black hole?,"<p>While reading about a White holes, I stumbled upon a question ""Where does the matter emitted by a White hole come from?"" There seems to be 2 possible candidates:  </p>

<ol>
<li>It was the matter engulfed by a Black hole.  </li>
<li>Matter was created inside the White hole.  </li>
</ol>

<p>My search on wiki stated that:  </p>

<p>According to Penrose Diagram of Schwarzschild radius, objects first leave the White hole and then may enter into a Black hole. But, due to Hawking radiation, a Black hole can achieve thermal equilibrium with gas of radiation. This equilibrium state is reversal invariant, implying that time reversal of a Black hole is again a Black hole. This means that a Black hole and a White hole are same objects.</p>

<p>My 2nd candidate suggests that the big-bang was a white hole. I thought of ruling this out because it requires the existence of a white hole before the big-bang.  </p>

<p>This forced me to draw the conclusion that a white hole must either be inside a black hole or behind it. </p>

<p>Is this correct (provided that we haven't yet proven the existence of a White hole)? Where am I wrong?</p>
",21046,18-05-2017 06:44
What if Jupiter and other gas planets suddenly disappear?,"<p>What will happen to us?</p>

<p>Jupiter, for example, take away comets from their path, so they will not hit earth.</p>

<p>What else can/cannot happen? Have they any purpose for us?</p>
",24554,16-01-2018 07:45,What would happen if a planet is removed from the solar system?,"<p>More exactly what would to happen to us/Earth in general if any of the gas giants is removed by magic from the solar system ?</p>

<p>How long would it take after such change before we notice it ?</p>

<p>How major and would life resist to it ?</p>

<p><strong>EDIT</strong></p>

<p>For instance if Saturn or Jupiter is removed, what would happen ?</p>
",2414,12-05-2014 20:03
Black holes and super massive black holes,"<p>What is the difference between a black hole and a super massive black hole?</p>
",24560,16-01-2018 15:54,What are the differences between a Black Hole and a Supermassive Black Hole,"<p>From what I understand, the mass of a black hole should be nearly infinite, how much more <em>massive</em> can something get? </p>

<ul>
<li>Is the name to be literally interpreted such that a <em>Supermassive</em> Black Hole just has more <em>mass</em>?</li>
<li>Or rather, is a Supermassive Black Hole just a regular Black Hole with nearly infinite mass that is larger in diameter?</li>
<li>If the difference is in fact a change in diameter, how are the changes in size with the retention of the immense mass reflected in the Supermassive Black Hole's gravitational field?</li>
</ul>
",33,24-09-2013 20:00
Is Earth losing orbit?,"<p>Is the Earth losing or gaining distance from the sun overall? Could asteroids over time add weight to the Earth and push it farther from the sun more than having a degrading orbit around the sun? Does asteroids and space dust increase the mass the the outer planets over sustaining or pulling the Earth from the Sun?</p>
",24631,21-01-2018 22:06,Are planets moving away from the sun?,"<p>I saw on the tv show <a href=""http://www.sciencechannel.com/tv-shows/through-the-wormhole/"" rel=""noreferrer"">Through the Wormhole (hosted by Morgan Freeman)</a> that the planets in our solar system have been continuously moving away from the sun for millions of years. however, when I try to Google about it, there isn't much written about it. </p>

<p>Is it a proven fact that the planets are moving away from the sun?</p>
",11958,29-09-2015 01:26
A moving star at 6pm (Indonesia Time),"<p>After I back from Minimart, it's about 6pm though, I saw the sky, yeah a beauty evening sky, but I sense a something weird from the sky, It look like a star at first it moving in low speed, I Though that was a Kite or plane, but it cant be plane cuz it moved up then turned right then turned left and get back.
it size and it light same as a normal Stars.
It's move like as Kite, but it so bright like star.
after a few minutes, it's stoped move, but then its Moved Fastest Like A shooting stars, and yes it has a tail like Comet,that moved in Light speed.</p>

<p>after that I got back to home,
I asked to my friend on FB,
I said that I saw a moving star,
I didnt say it when,
but my friend asked me back,
""was that do along 6pm?""
""whoa, how can be You know that?""
and then my friend said if that was an UFO
he ever saw that many times.</p>

<p>(sorry for bad English)</p>
",24658,23-01-2018 03:32,"Star like light moving in the sky, what could it be?","<p>I was camping this weekend away from the city, so my friends and I decided to spend one of the nights watching the sky, since it's impossible to see anything around where we live. After a little while, of staring up, I saw what looked like a star moving. It moved fast, but not a long distance, and various directions and back. It was about the same size of the other stars near by. It was not as bright as other stars though. I stopped looking up for a little bit, to make sure my eyes were seeing things correctly. But then I looked up again I continued to see the light moving. I thought I was going crazy, so I pointed it out to my friend. It took him a little while, but after a few minutes he also saw it. His girlfriend also saw it a few minutes later. My friend brought up something about satellite reflections and other theories, but we have no idea what we saw.</p>

<p>So what could it be?</p>
",11634,25-08-2015 00:56
How to fix a Direction in the context of universe?,"<p>My question is regarding the direction/orientation of earth. Is it a constant with reference to universal parameters?</p>
",24678,24-01-2018 02:16,How does the earth's plane of orbit (ecliptic) vary over time?,"<p>Does the earth's orbital plane change with time relative to the distant stars? Does the Sun follow the same path through the zodiac (ignoring proper motions of the zodiacal stars)?</p>
",19592,02-01-2017 05:14
Hawking Radiation,"<p>At the edge of black hole, matter and antimatter is created, while the matter escape, antimatter annihilate inside the black hole thus decreasing it mass. But due to immense gravitation pull, why the newly generated matter also get pulled into the black hole, since it will have very less velocity to escape ?</p>
",24707,25-01-2018 07:43,Black Hole / Hawking Radiation: Why only capture anti-particle?,"<p>I may have some specifics wrong here.  If so, don't focus on those.  Just focus on the general thrust of my question.</p>

<p>I ""understand"" (cough) that particle/anti-particle pairs form spontaneously in space.  I understand that they can form near the event horizon of a black hole, and that one particle can fall in, where as the other particle can barely escape.  I understand that an anti-particle will annihilate with a particle.  What I don't understand is why only the anti-particles of these virtual particle pairs fall into the black hole, while the other ones just manage to escape.  Shouldn't both particle and anti-particle have equal chance to be the one to fall in, or just manage to escape?</p>

<p>It seems that there should be an equal chance of either the particle, or the anti-particle, would be captured while the other ""ejected.""  So it seems that the black hole should be somewhat steady-state as far as mass change with respect to virtual particles.</p>

<p>Explain?</p>
",2221,21-04-2014 13:06
Doubt about star formation,"<p>When a star runs out of  hydrogen, it either goes through supernova or forms white dwarf and planetary nebula. So there should not be much hydrogen left to form a new star in the nebula. So how new stars are formed from these nebulas?</p>
",24750,28-01-2018 09:05,Is there enough hydrogen left after a star dies so another star will have enough to light up?,"<p>A star consumes quite a lot of hydrogen in its life, and is pretty much ""vacuuming"" everything in its vicinity. After it dies (eventually by supernova which will spread all its composition over light years), is there enough hydrogen left in that area to light up a new star? And will that star be more short-lived compare to its predecessor?</p>
",6390,18-09-2014 10:29
"Detecting the Chicxulub impactor, right now","<p>Say an asteroid identical in all ways to the Chicxulub impactor (size, mass, materiel, orbital type, etc) was about to hit us.  (Again!)</p>

<p>As of exactly early 2018,</p>

<p>given our known instruments and indeed our known watch-out-for-asteroid-collisions systems,</p>

<p>in fact,</p>

<ul>
<li>when would it be a reasonable certainty, that we would know about it coming?  (Only days before hand?  Weeks - months - years - decades?)</li>
</ul>

<p>Are there any gotchya factors?</p>

<p>(Such as ... <em>we'd likely miss it if it came from 'above'? 'from the direction of the sun'??</em> etc.)</p>

<p>Any perhaps current limiting use cases?</p>

<p>(Something like ... <em>""anything over K km we'd know for sure Y years ahead of time, smaller than that no chance...""</em>)</p>

<p>I guess, some folks on this list are familiar on a day to day basis with our ""known instruments and indeed our known watch-out-for-asteroid-collisions systems"" ...  but to the layman it's an unknown!</p>

<p>And technology is very topical, of course.  I guess the answer is changing in a Moore's Law -ish way from year to year.  (For example, would the JWST affect this calculation, or has nothing to do with the issue?  What about other systems or single instruments coming online soon?)</p>
",24897,04-02-2018 15:06,What measures are currently in place to detect asteroids on possible collision courses with earth?,"<p>I know some measures must exist, but I have no idea what the programs are, what organizations are involved, or how effective they are.</p>
",13998,04-03-2016 02:06
